Text,Sentiment
some other major apps,0
some people are willing to get it,0
some people ask me `` what 's the difference between an iphone 4,0
some people like ios,0
some people say that it is not worth the money,1
some think it makes it feel cheap,0
some times my home button does n't even respond,-1
something,0
something google needs to work on is something similar to itunes,0
something i wish google will work on,0
something inside moves around,-1
something that my old windows ce touch pro 2 could do,0
sometimes a little too simple ( simple wifi toggles are impossible,-1
sometimes even less,-1
sometimes i will not hear the sound,-1
sometimes it 's really difficult to make the phone start charging,-1
sometimes lines would pop up on the screen,-1
sometimes nothing,-1
sometimes to a fault,0
sometimes when i press my home button it activates siri,-1
sometimes will never come,-1
sooner,0
sooo many times ive said,0
sorry,-1
sorry about my delayed to say `` thanks '',0
sorry apple,-1
sorry i waited so long to get one,1
sound quality,0
speaker is much to low,-1
speakerphone does n't receive sound,-1
specially the new earpods,1
speedy refund notification,1
spend a little bit more,0
spend four hours of my day getting a battery for my new/used phone,-1
spent $ 393,0
spoiled,-1
start using it,0
started off terrible,-1
still,0
still debating if it is worth the price of the unlocked phone,0
still had the cellophane wrapped around it,1
still holds up very well,1
still is in impeccable condition,1
still loving my iphone,1
still works perfectly,1
storage place utilization i am expecting itunes to be an optional tool for pc file transfer,0
straight away in our house,0
streamed music,1
sturdier with good voice quality,1
stylish,1
such,0
such as having the ability to reply to a text message when you do n't want to take a call,1
such as having the phone inside your pocket,0
suddenly a little over a year later it was locked again,-1
suddenly the screen turns black,-1
sudenly the battery started to drop down,-1
suoer,1
super fast,1
super fast shipping,1
super fine,1
super happy,1
superior operating system,1
supplier really believes in the costumers satisfaction,1
sure enough it was n't a new iphone,-1
surf on the internet,1
swindled,-1
swipe around,0
switch to a droid,0
switching through menus,0
swype,0
swype is faster to type ( for me ) e-mail,0
t manufacturing date,0
t-mobile ),0
tablet,0
take almost 24 hours to charge about 80 %,-1
take it for repairs,0
takes a long time to charge,-1
tasks are executed fast,1
technology,0
teenagers are so into fashion,0
tell siri what you want her to do,0
tells me that i can only use it for emergency service,-1
telstra has the best reception,0
terned it on i loved that iphone 5,1
terrible camera,-1
terrible experience,-1
text,0
texting,0
texts,0
texts are delayed by about 15 minutes,-1
texts so quickly comparatively ( same phone plan ),1
thaks for everything,0
than i reset the network setting,0
than the hardware,0
thank for easing my mind,0
thank me please solve the inconvenience,0
thank u,0
thank you,1
thank you,1
thank you,1
thank you,1
thank you,1
thank you,1
thank you,0
thank you,0
thank you,1
thank you,1
thank you,1
thank you,1
thank you,0
thank you,0
thank you,0
thank you,0
thank you,0
thank you,0
thank you,0
thank you,0
thank you apple,1
thank you best,0
thank you for the amazing phone,1
thank you for the iphone,1
thank you for wasting my time,-1
thank you so much,1
thank you so much,0
thank you vanessa-you have confirmed my worst fears,1
thank you very much,0
thank you very much,0
thanks,1
thanks,1
thanks,0
thanks,0
thanks,0
thanks,0
thanks,0
thanks,1
thanks,1
thanks,0
thanks,0
thanks,0
thanks,0
thanks,0
thanks,0
thanks,0
thanks,0
thanks,0
thanks _™…_,0
thanks _™‘__™…ç,1
thanks a lot,0
thanks again,1
thanks for a great product,1
thanks for sending fast this iphone i love it it 's very nice comfortable to play becouse it 's slim i love it fast to use i did not see like this fast iphone is the best thanks,1
thanks for the gift ( iphone 5 casing ) i really appreciate it,1
thanks for the great service,1
thanks guys good job,1
that 's bull****,-1
that 's it,0
that 's just how i like it,1
that 's not normal,-1
that 's one thing i like about it,1
that 's only when i 'm listening to music,0
that 's where the similarities stop,0
that 's why i bought it in the 1st place,0
that 's why so many people do '' true story,1
that 's without making calls,0
that 's y i was not able to charge,-1
that being said,0
that being said it does not make it through one day without extra charge time,-1
that does not have this problem,1
that goes back to the price issue,-1
that i can load apps ( just learning how to app,0
that i did not steel the phone,-1
that i would need a new iphone,-1
that is a poor utilization of storage space,-1
that is all,0
that is because only idiots buy them,-1
that is one thing that apple,0
that is worth your money than the iphone 5 is all you need,1
that it had been open,-1
that just means consumers have to pay more,-1
that lot of peaces were replaced,-1
that means since it no longer works because of these issues the seller only gives refunds,-1
that most of its information is stored in the cloud,0
that neve come,-1
that phone,0
that process itself was very pleasant,1
that said,0
that scared me,0
that supose to be a new one,-1
that was a huge issue with me having having my last phone always freeze even after deleting all the apps on it,0
that was n't made clear,-1
that was not enough of a default to cost this phone a star,0
that was the only thing i didnt find as far as i know,0
that was the reason i both this phone,0
that was very good,1
that would be enjoyable to use,0
the `` like new '' rating was accurate,1
the 1 year warranty is a big lid cauz i tried to add it back,0
the 4s did a lot in it 's first year out like the whole siri thing with ios 6,0
the 4s with a longer screen,0
the 5 is bigger,1
the 6 month warranty is an added bonus,1
the a6 processor is fast,1
the accessories do n't work,-1
the adaptor of charger was not working at all,-1
the aesthetics of the software interface was better on the samsung,1
the app store is annoying,-1
the app store is great,1
the apple software is unbeatable,1
the apps,0
the apps are noticeable worse than the android,-1
the apps right now are simply trash,-1
the available apps serve all of my needs,1
the back camera does not have the same quality as another iphone 5 i have,-1
the back cover does not have model #,-1
the back of the phone the hardest part to scratch,1
the batterry did n't work,-1
the battery,0
the battery could not be charged,-1
the battery did n't work,-1
the battery did not work,-1
the battery dies quickly,-1
the battery dies way too quickly,-1
the battery do n't last long,-1
the battery does n't hold the charge,-1
